[2025-07-23 09:56:14] INFO: Starting MAVSDK logger...
[2025-07-23 09:56:14] INFO: SQLite table created or exists
[2025-07-23 10:17:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:17:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:17:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:17:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:18:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:18:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:18:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:18:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:18:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:18:28] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:18:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:18:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:18:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:18:48] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:18:53] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:18:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:19:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:19:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:19:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:19:18] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:19:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:19:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:19:33] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:19:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:19:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:19:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:19:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:19:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:20:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:20:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:20:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:20:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:20:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:20:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:20:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:20:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:20:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:20:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:20:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:20:58] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:21:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:21:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:21:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:21:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:21:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:21:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:21:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:21:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:21:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:21:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:21:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:21:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:22:03] INFO: Flushed 17 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:22:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:22:13] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:22:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:22:23] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:22:28] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:22:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:22:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:22:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:22:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:22:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:22:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:23:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:23:08] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:23:10] INFO: Client connected from ('127.0.0.1', 49480)
[2025-07-23 10:23:13] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:23:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:23:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:23:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:23:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:23:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:23:43] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:23:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:23:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:23:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:24:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:24:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:24:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:24:18] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:24:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:24:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:24:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:24:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:24:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:24:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:24:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:24:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:25:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:25:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:25:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:25:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:25:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:25:28] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:25:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:25:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:25:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:25:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:25:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:25:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:26:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:26:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:26:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:26:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:26:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:26:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:26:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:26:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:26:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:26:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:26:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:26:58] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:27:03] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:27:08] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:27:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:27:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:27:23] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:27:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:27:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:27:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:27:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:27:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:27:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:27:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:28:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:28:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:28:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:28:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:28:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:28:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:28:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:28:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:28:43] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:28:48] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:28:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:28:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:29:03] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:29:08] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:29:13] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:29:18] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:29:23] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:29:28] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:29:33] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:29:38] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:29:43] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:29:48] INFO: Client connected from ('127.0.0.1', 35404)
[2025-07-23 10:29:48] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:29:53] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:29:58] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:30:03] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:30:08] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_042614.csv
[2025-07-23 10:30:42] INFO: Starting MAVSDK logger...
[2025-07-23 10:30:42] INFO: SQLite table created or exists
[2025-07-23 10:30:42] INFO: SQLite connection closed
[2025-07-23 10:30:42] INFO: Databases initialized successfully
[2025-07-23 10:30:42] INFO: Select logging options (comma separated, e.g. sql,csv,tcp):
[2025-07-23 10:30:42] INFO: Options: sql, csv, tcp
[2025-07-23 10:30:45] INFO: Logging options: sql=False, csv=True, tcp=True
[2025-07-23 10:30:45] INFO: Using TCP port 9000 for predict.py connection
[2025-07-23 10:30:45] INFO: TCP server started on port 9000
[2025-07-23 10:30:45] INFO: Attempting to connect to drone...
[2025-07-23 10:30:46] INFO: Drone connected successfully
[2025-07-23 10:30:46] INFO: Drone core is ready
[2025-07-23 10:30:46] INFO: Using real drone data
[2025-07-23 10:30:46] INFO: Logging started. Waiting for drone connection. Press Ctrl+C to stop.
[2025-07-23 10:30:51] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:30:56] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:30:59] INFO: Client connected from ('127.0.0.1', 46156)
[2025-07-23 10:31:01] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:31:06] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:31:11] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:31:16] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:31:17] INFO: Client connected from ('127.0.0.1', 43686)
[2025-07-23 10:31:21] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:31:26] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:31:31] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:31:36] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:31:41] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:31:46] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:31:51] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:31:56] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:32:01] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:32:06] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:32:11] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:32:16] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:32:21] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:32:26] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:32:31] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:32:36] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:32:41] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:32:46] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:32:51] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:32:56] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:33:01] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:33:06] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:33:11] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:33:16] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:33:21] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:33:26] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:33:31] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:33:36] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:33:41] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:33:46] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:33:51] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:33:56] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:34:01] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:34:06] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:34:11] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:34:16] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:34:21] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:34:26] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:34:31] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:34:36] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:34:41] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:34:46] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:34:51] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:34:56] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:35:01] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:35:06] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:35:11] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:35:16] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:35:21] INFO: Flushed 18 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:35:26] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:35:31] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:35:36] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:35:41] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:35:46] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:35:51] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:35:56] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:36:01] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:36:06] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:36:11] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:36:16] INFO: Flushed 21 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:36:21] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:36:26] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:36:31] INFO: Flushed 19 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:36:36] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:36:41] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:36:46] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:36:51] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
[2025-07-23 10:36:56] INFO: Flushed 20 rows to mavsdk_logs/drone_log_20250723_050042.csv
